source_id,source_type,video_id,parent_id,is_reply,author,text,like_count,public,clean_text,entities,sentiment_score,sentiment,keywords,chunk_index,start_time,noun_phrases
UgyjU67bs7QwaMPdVEV4AaABAg,comment,Y8yTY_7w3KA,,False,@JARMAK-MUSIC,"They removed the full self driving cameras and processors to give us a more equipped car instead, but then it's a question of whether fsd is important for you",0.0,True,"They removed the full self driving cameras and processors to give us a more equipped car instead, but then it's a question of whether fsd is important for you",[],0.296,Positive,"['question', 'instead', 'important', 'driving', 'car']",,,
Ugxs9pH8LLln_wgnhz14AaABAg,comment,Y8yTY_7w3KA,,False,@sylwestermajewski5373,"UK ..Before thinking of buying it, check insurance quote (insurance group 48D) maybe getting second mortgage to insure it if not careful",1.0,True,"UK ..Before thinking of buying it, check insurance quote (insurance group 48D) maybe getting second mortgage to insure it if not careful",[],-0.1139,Negative,"['check', 'buying', 'maybe', 'getting']",,,
UgyDjf30tU8wc3FzjP54AaABAg,comment,Y8yTY_7w3KA,,False,@kuramarosetta8193,"8:03 Yea, there is some headroom because the seat is too low. Look at the angle of the legs. 📐 And you can’t even stretch your feet underneath the front seat.",0.0,True,"8:03 Yea, there is some headroom because the seat is too low. Look at the angle of the legs. 📐 And you can’t even stretch your feet underneath the front seat.",['8:03 Yea'],-0.2732,Negative,"['seat', 'legs', 'headroom', 'low', 'look']",,,
UgwftzbP5_BChsZInbF4AaABAg,comment,Y8yTY_7w3KA,,False,@edmc_eu,"Hi Thomas, thank you for the review. I had the impression that it sounded quite noisy inside while you were driving on the Autobahn or was it a mic issue?",0.0,True,"Hi Thomas, thank you for the review. I had the impression that it sounded quite noisy inside while you were driving on the Autobahn or was it a mic issue?","['Thomas', 'Autobahn']",0.3415,Positive,"['thank', 'quite', 'inside', 'thomas', 'driving']",,,
Ugy_vM_O17xsMAJHN_54AaABAg,comment,Y8yTY_7w3KA,,False,@ShenzhouChina-pv8eg,"I was going to buy a model Y but was surprised by how crappy the interior was. This cheaper Chinese EV seems to have much more luxury and tech feel interior than the Tesla. I wish these would be allowed to enter North America market.  Even if the government tax the crap out of it, it’s still worth it.",0.0,True,"I was going to buy a model Y but was surprised by how crappy the interior was. This cheaper Chinese EV seems to have much more luxury and tech feel interior than the Tesla. I wish these would be allowed to enter North America market. Even if the government tax the crap out of it, it’s still worth it.","['Chinese', 'Tesla', 'North America']",-0.2617,Negative,"['interior', 'surprised', 'tax', 'america', 'luxury']",,,
Ugy-5p96SSwRAnZYb_h4AaABAg,comment,Y8yTY_7w3KA,,False,@kaideng8355,"Blaming low prices on Chinese government subsidies is unprofessional. There is no evidence that the Chinese government still has subsidies for Chinese car companies at this stage, China's subsidies at this stage are exempt from purchase tax and are for all electric cars including Tesla and VW. The low prices of many Chinese manufacturers are due to low prices in the supply chain from materials to labor, and byd also integrates and produces its own electric drives, batteries, and chips.",1.0,True,"Blaming low prices on Chinese government subsidies is unprofessional. There is no evidence that the Chinese government still has subsidies for Chinese car companies at this stage, China's subsidies at this stage are exempt from purchase tax and are for all electric cars including Tesla and VW. The low prices of many Chinese manufacturers are due to low prices in the supply chain from materials to labor, and byd also integrates and produces its own electric drives, batteries, and chips.","['Chinese', 'China', 'Tesla']",-0.9118,Negative,"['subsidies', 'prices', 'low', 'chinese', 'chinese government']",,,
UgztTagi5zznGfTrsvl4AaABAg,comment,Y8yTY_7w3KA,,False,@Paul_Rich,Your wife dressed for the occasion. Her latex/leather pants look like seal skin. 🤣,0.0,True,Your wife dressed for the occasion. Her latex/leather pants look like seal skin. 🤣,[],0.6908,Positive,"['skin', 'leather', 'look', 'seal', 'like']",,,
Ugyto_5S9jnPVB9MjH94AaABAg,comment,Y8yTY_7w3KA,,False,@thecerfew,plays minecraft music，great car,0.0,True,plays minecraft music，great car,[],0.25,Positive,"['great car', 'great', 'car']",,,
Ugz6pYe62PS9R_Oy9Kl4AaABAg,comment,Y8yTY_7w3KA,,False,@concrete_finisher,Don't park it inside because they might get on fire and your whole house will burn down!,0.0,True,Don't park it inside because they might get on fire and your whole house will burn down!,[],-0.4003,Negative,"['inside', 'don']",,,
UgyZ-iBfR0Fa6pEw6NZ4AaABAg,comment,Y8yTY_7w3KA,,False,@ivanmalta74,Model 3 is smoother in my opinion,0.0,True,Model 3 is smoother in my opinion,['Model 3'],0.0,Neutral,['model'],,,
UgyZ-iBfR0Fa6pEw6NZ4AaABAg.9yk0oxRhK7o9yurDrbrRnF,comment,Y8yTY_7w3KA,UgyZ-iBfR0Fa6pEw6NZ4AaABAg,True,@clearviewwm8837,What does that even mean? Model 3 is a boring car in total.,0.0,True,What does that even mean? Model 3 is a boring car in total.,['Model 3'],-0.3182,Negative,"['mean', 'boring', 'does', 'model', 'car']",,,
UgwQAbrTNey5swXhgeF4AaABAg,comment,Y8yTY_7w3KA,,False,@AntLeung457,What do you think Zeekr 001 compare to the Seal ?,0.0,True,What do you think Zeekr 001 compare to the Seal ?,['Zeekr 001'],0.0,Neutral,"['compare', 'think', 'seal']",,,
UgzJSjSblC-A5vEErhV4AaABAg,comment,Y8yTY_7w3KA,,False,@darksantacruz,Clearly a premium product cannot be compared with the tesla model 3 in my opinion. For when a byd tang review?,0.0,True,Clearly a premium product cannot be compared with the tesla model 3 in my opinion. For when a byd tang review?,[],0.4019,Positive,"['tang', 'byd tang', 'product', 'compared', 'tesla model']",,,
Ugx32rFKgxJERbMBV_94AaABAg,comment,Y8yTY_7w3KA,,False,@ateiviz,This is still the best review even with the flood of the more recent ones. Very concise and factual.,3.0,True,This is still the best review even with the flood of the more recent ones. Very concise and factual.,[],0.6369,Positive,"['best', 'review']",,,
Ugww8E_9y6m_QvZSEr94AaABAg,comment,Y8yTY_7w3KA,,False,@alf2633,"Fantastic looking car. Shame its Chinese. No matter how compelling a product, I won't be putting such a substantial amount of money towards their economy.

Fuck the Chinese government.",0.0,True,"Fantastic looking car. Shame its Chinese. No matter how compelling a product, I won't be putting such a substantial amount of money towards their economy. Fuck the Chinese government.",['Chinese'],-0.0961,Negative,"['chinese', 'fantastic', 'matter', 'product', 'shame']",,,
Ugww8E_9y6m_QvZSEr94AaABAg.9yZRR96y0Mu9zuQyfRBIfH,comment,Y8yTY_7w3KA,Ugww8E_9y6m_QvZSEr94AaABAg,True,@russelfang7434,Nobody cares really. That doesn't make you cool.,0.0,True,Nobody cares really. That doesn't make you cool.,[],0.2589,Positive,"['doesn', 'make', 'really']",,,
Ugww8E_9y6m_QvZSEr94AaABAg.9yZRR96y0Mu9zwoaRqTRv3,comment,Y8yTY_7w3KA,Ugww8E_9y6m_QvZSEr94AaABAg,True,@alf2633,@russelfang7434 I don't care that you think no one cares. People do care. People know that the Chinese government commits crimes against humanity all the time. They know there is no true democracy and they know that China constantly spews out trash.,0.0,True,I don't care that you think no one cares. People do care. People know that the Chinese government commits crimes against humanity all the time. They know there is no true democracy and they know that China constantly spews out trash.,"['Chinese', 'China']",-0.6531,Negative,"['know', 'care', 'people', 'constantly', 'chinese government']",,,
Ugww8E_9y6m_QvZSEr94AaABAg.9yZRR96y0MuA-3ZiJ1mh-1,comment,Y8yTY_7w3KA,Ugww8E_9y6m_QvZSEr94AaABAg,True,@furikuri23,"@alf2633Wow they did you wrong didn’t they? 😂 I mean, did you care to check if your device used to type the comment is made in china?",0.0,True,"they did you wrong didn’t they? 😂 I mean, did you care to check if your device used to type the comment is made in china?",['china'],0.5204,Positive,"['did', 'wrong', 'check', 'used', 'mean']",,,
Ugww8E_9y6m_QvZSEr94AaABAg.9yZRR96y0MuA-86ZzA4rmK,comment,Y8yTY_7w3KA,Ugww8E_9y6m_QvZSEr94AaABAg,True,@alf2633,@furikuri23 it's made in Japan.,0.0,True,it's made in Japan.,['Japan'],0.0,Neutral,[],,,
UgzJvjzxXaqOgTXQbgR4AaABAg,comment,Y8yTY_7w3KA,,False,@TheNotoriousT,The most cheapest BYD Seal in Finland costs 4k€ more than the base model Model 3 (facelift). I can't understand who would buy this over cheaper Tesla?,0.0,True,The most cheapest BYD Seal in Finland costs 4k€ more than the base model Model 3 (facelift). I can't understand who would buy this over cheaper Tesla?,"['BYD Seal', 'Finland', 'Model 3', 'Tesla']",0.0,Neutral,"['model', 'understand', 'cheaper', 'byd seal', 'buy']",,,
Ugx1AHQkYJzX7_ZGKlp4AaABAg,comment,Y8yTY_7w3KA,,False,@ronaldmurray7746,"Seriously,  I'm falling asleep  with this review. So boring",0.0,True,"Seriously, I'm falling asleep with this review. So boring",[],-0.6476,Negative,"['seriously', 'boring', 'review']",,,
UgypW3t644tDy7Sm7wl4AaABAg,comment,Y8yTY_7w3KA,,False,@hellowill,"This blows the tesla way out. Looks better, and I can't take the tesla when they deleted the stalks, buttons, and refuse to add a HUD.",0.0,True,"This blows the tesla way out. Looks better, and I can't take the tesla when they deleted the stalks, buttons, and refuse to add a HUD.",['HUD'],0.1779,Positive,"['tesla', 'stalks', 'better tesla', 'looks better', 'hud']",,,
UgxolQekXb6WmOaGeON4AaABAg,comment,Y8yTY_7w3KA,,False,@anniecameron6794,Must agree its a lovely car that seems to deliver on quality and bigtime on performance  for a everyday car make a few super cars blush,0.0,True,Must agree its a lovely car that seems to deliver on quality and bigtime on performance for a everyday car make a few super cars blush,[],0.8807,Positive,"['car', 'super', 'performance', 'agree', 'quality']",,,
UgwlOhCG7A34nr2syg14AaABAg,comment,Y8yTY_7w3KA,,False,@dzl888,Which lighter colour would look good on the car? White or arctic blue?,0.0,True,Which lighter colour would look good on the car? White or arctic blue?,[],0.504,Positive,"['look', 'good', 'car']",,,
Ugxys1xYAOSTTBctARd4AaABAg,comment,Y8yTY_7w3KA,,False,@tomedwards1841,"How many have been killed when the BYD very flawed battery system explodes, shooting out jigantic sparks - bolts of lightning - in every direction? Clever packaging but very poor quality control and safety research. Just like everything else China does. And it's over a second slower in a zero-60 drag race.",0.0,True,"How many have been killed when the BYD very flawed battery system explodes, shooting out jigantic sparks - bolts of lightning - in every direction? Clever packaging but very poor quality control and safety research. Just like everything else China does. And it's over a second slower in a zero-60 drag race.","['BYD', 'China']",-0.4471,Negative,"['poor', 'explodes', 'safety', 'race', 'research']",,,
UgwUiXv81tZ5efBNHY14AaABAg,comment,Y8yTY_7w3KA,,False,@acjtwo,"I drove one in Mexico, it was the AWD, sadly I guess didn't have the dynamic suspension because the drive was not good at all, not sporty at all.. everything else is better than Tesla",1.0,True,"I drove one in Mexico, it was the AWD, sadly I guess didn't have the dynamic suspension because the drive was not good at all, not sporty at all.. everything else is better than Tesla","['Mexico', 'AWD', 'Tesla']",-0.5408,Negative,"['suspension', 'drove', 'awd', 'better tesla', 'drive']",,,
UgzR6hTcNAKJ1gl51594AaABAg,comment,Y8yTY_7w3KA,,False,@wynos0,"BYD is an easy choice:
- instrument panel
- HUD
- Apple CarPlay
- Android Auto
- proper indicator stalks
- parking sensors
- more thigh support in every seat
- cheaper
- more space in the back
- more stylish
- longer warranty (at least here in Finland
- can charge it to 100% without any problems
- V2L",95.0,True,BYD is an easy choice: - instrument panel - HUD - Apple CarPlay - Android Auto - proper indicator stalks - parking sensors - more thigh support in every seat - cheaper - more space in the back - more stylish - longer warranty (at least here in Finland - can charge it to 100% without any problems - V2L,"['BYD', 'HUD - Apple CarPlay - Android Auto', 'Finland']",0.7985,Positive,"['proper', 'parking', 'choice', 'carplay', 'apple carplay']",,,
UgzR6hTcNAKJ1gl51594AaABAg.9y5JynhrrtAA6jrZ-_XM_W,comment,Y8yTY_7w3KA,UgzR6hTcNAKJ1gl51594AaABAg,True,@Jonse70,And the battery works better in the freezing cold.,5.0,True,And the battery works better in the freezing cold.,[],0.3612,Positive,"['battery', 'better']",,,
UgzR6hTcNAKJ1gl51594AaABAg.9y5JynhrrtAAL6Iea1gHcx,comment,Y8yTY_7w3KA,UgzR6hTcNAKJ1gl51594AaABAg,True,@barbuclaudiurobert5830,The seats compared with the Tesla Model 3 are on another level. Test drove both of them and BYD is above Tesla.,5.0,True,The seats compared with the Tesla Model 3 are on another level. Test drove both of them and BYD is above Tesla.,"['Model 3', 'BYD', 'Tesla']",0.0,Neutral,"['tesla', 'drove', 'byd tesla', 'level', 'test']",,,
UgzR6hTcNAKJ1gl51594AaABAg.9y5JynhrrtAAVNbQhgFDvI,comment,Y8yTY_7w3KA,UgzR6hTcNAKJ1gl51594AaABAg,True,@SwiftHDX,"@barbuclaudiurobert5830 I like the Tesla seats, I'd say especially the ventilation is on another planet compared to the BYD, but the BYD had that plushness that is missing from the Tesla seats. Also, the non-adjustable super high seatbelt is annoying as hell on the Tesla, unless you drive like a bus driver with the seat all the way up, it's constantly on your neck. BYD has better ergonomics as well in terms of pure driving, better judged armrests and a nicer steering wheel to hold. However, the infotainment is nowhere near as intuitive and simple to use & understand as the Tesla. On the other hand, it has Android Auto/Apple Carplay, so most of the time it just doesn't matter.",1.0,True,"I like the Tesla seats, I'd say especially the ventilation is on another planet compared to the BYD, but the BYD had that plushness that is missing from the Tesla seats. Also, the non-adjustable super high seatbelt is annoying as hell on the Tesla, unless you drive like a bus driver with the seat all the way up, it's constantly on your neck. BYD has better ergonomics as well in terms of pure driving, better judged armrests and a nicer steering wheel to hold. However, the infotainment is nowhere near as intuitive and simple to use & understand as the Tesla. On the other hand, it has Android Auto/Apple Carplay, so most of the time it just doesn't matter.","['Tesla', 'BYD', 'Android Auto/Apple Carplay']",0.9431,Positive,"['tesla', 'byd', 'seats', 'better', 'like']",,,
