serial_no,video_id,text,clean_text,entities,keywords,sentiment_score,sentiment
133,V0wtNI-rzSg,ngl I might prefer byd over tesla,ngl I might prefer byd over tesla,[],"['byd tesla', 'prefer', 'tesla', 'byd']",0.0,Neutral
134,V0wtNI-rzSg,Just wait until everything starts breaking down with this thing. 50k is just the tip of the iceberg.,Just wait until everything starts breaking down with this thing. 50k is just the tip of the iceberg.,[],"['just', 'starts', 'wait', '50k', 'thing']",0.0,Neutral
135,V0wtNI-rzSg,"No way, id press that 7 times during a red light","No way, id press that 7 times during a red light",[],"['red', 'light', 'times', 'press', 'way']",-0.296,Negative
136,V0wtNI-rzSg,"Absolutely useless feature.
Connect your phone and it reverts to landscape as neither CarPlay or auto supports portrait mode",Absolutely useless feature. Connect your phone and it reverts to landscape as neither CarPlay or auto supports portrait mode,['CarPlay'],"['supports', 'useless feature', 'absolutely', 'portrait mode', 'carplay']",-0.1513,Negative
137,V0wtNI-rzSg,"I'd turn that screen twice, to portrait then back to landscape and never move it again 😂","I'd turn that screen twice, to portrait then back to landscape and never move it again 😂",[],"['turn screen', 'twice', 'turn', 'landscape', 'portrait']",0.4404,Positive
138,V0wtNI-rzSg,Coming yo Canada. I can't wait.,Coming yo Canada. I can't wait.,['Coming yo Canada'],"['canada', 'coming', 'wait']",0.0,Neutral
139,V0wtNI-rzSg,"I just watched a long term review of this car by Electrifyingcom. After living with this car as her dd for 6 months she said of this screen that you’ll probably turn the screen to portrait, say ‘wow, that’s really cool,” turn it back to landscape, and never touch it again, like the reviewer did herself.","I just watched a long term review of this car by Electrifyingcom. After living with this car as her dd for 6 months she said of this screen that you’ll probably turn the screen to portrait, say ‘wow, that’s really cool,” turn it back to landscape, and never touch it again, like the reviewer did herself.",['Electrifyingcom'],"['turn', 'reviewer', 'turn screen', 'screen portrait', 'watched']",0.3612,Positive
140,V0wtNI-rzSg,"be careful, you could end up upside down on the highway !","be careful, you could end up upside down on the highway !",[],"['highway', 'end']",0.2244,Positive
141,V0wtNI-rzSg,FISKER OCEAN ! Have same thing..   long time ago..         I like it..  👍,FISKER OCEAN ! Have same thing.. long time ago.. I like it.. 👍,[],"['long time', 'ago', 'long', 'time', 'fisker ocean']",0.4199,Positive
142,V0wtNI-rzSg,"This is one of my must haves when puchasing a new car 🙄 
Rubbish!",This is one of my must haves when puchasing a new car 🙄 Rubbish!,[],"['new car', 'rubbish', 'new', 'car']",0.0,Neutral
143,V0wtNI-rzSg,don't park it next to the focus! what about when it explodes? because of how it's a tofu dreg electric car? protect the focus!,don't park it next to the focus! what about when it explodes? because of how it's a tofu dreg electric car? protect the focus!,[],"['tofu', 'park', 'explodes', 'electric car', 'electric']",0.549,Positive
144,V0wtNI-rzSg,Theses are everywhere in Thailand,Theses are everywhere in Thailand,['Thailand'],['thailand'],0.0,Neutral
145,V0wtNI-rzSg,"I wish teslas had Apple CarPlay and android auto, and also wish they had V2L. It’s so handy.","I wish teslas had Apple CarPlay and android auto, and also wish they had V2L. It’s so handy.",['Apple CarPlay'],"['wish', 'carplay android', 'teslas', 'apple carplay', 'android auto']",0.6597,Positive
146,V0wtNI-rzSg,I am pretty sure I have seen many Chinese EVs with this function,I am pretty sure I have seen many Chinese EVs with this function,['Chinese'],"['chinese evs', 'pretty sure', 'function', 'evs', 'pretty']",0.6705,Positive
147,V0wtNI-rzSg,Are you left-handed or why do you touch the tablet on the left side :D,Are you left-handed or why do you touch the tablet on the left side :D,[],"['left', 'handed', 'left handed', 'touch', 'tablet']",0.6166,Positive
148,V0wtNI-rzSg,We have that in Mexico a while ago but you wanna keep supporting tromp 😂😂😂😂😂😂😂😂😂,We have that in Mexico a while ago but you wanna keep supporting tromp 😂😂😂😂😂😂😂😂😂,['Mexico'],"['wanna', 'supporting', 'mexico', 'ago']",0.9909,Positive
149,V0wtNI-rzSg,did shmee buy the seal?,did shmee buy the seal?,[],"['shmee', 'did', 'buy', 'seal']",0.0,Neutral
150,V0wtNI-rzSg,Yes but the fact that you’re forgetting is they are still sh💩t,Yes but the fact that you’re forgetting is they are still sh💩t,[],"['fact', 'yes']",0.2144,Positive
151,V0wtNI-rzSg,Wait UK pays $50k pounds for a seal?,Wait UK pays $50k pounds for a seal?,[],"['uk', 'wait', '50k', 'seal']",0.0,Neutral
152,V0wtNI-rzSg,Damn they allow have dat car in London but not in USA 😭,Damn they allow have dat car in London but not in USA 😭,"['London', 'USA']","['allow', 'damn', 'usa', 'car']",-0.6757,Negative
153,V0wtNI-rzSg,Had the seal for 2 years. The rotating screens only purpose is portrait GPS which isnt even that big of a deal and doesnt work with any other apps.,Had the seal for 2 years. The rotating screens only purpose is portrait GPS which isnt even that big of a deal and doesnt work with any other apps.,[],"['purpose', 'rotating screens', 'big deal', 'isnt', 'doesnt']",0.0,Neutral
154,V0wtNI-rzSg,The interior looks like something you buy from TEMU 😂,The interior looks like something you buy from TEMU 😂,['TEMU'],"['temu', 'interior looks', 'looks like', 'interior', 'buy']",0.6597,Positive
155,V0wtNI-rzSg,"Every time someone new gets into my Seal for the first time, i show them this party trick, then I put it back to landscape & forget that it can go portrait. I also show them the acceleration of the Performance, that is more than just a party trick....","Every time someone new gets into my Seal for the first time, i show them this party trick, then I put it back to landscape & forget that it can go portrait. I also show them the acceleration of the Performance, that is more than just a party trick....",[],"['party trick', 'trick', 'party', 'time', 'forget']",0.5461,Positive
156,V0wtNI-rzSg,nothing innovative about this. this is just stupid rage bait.,nothing innovative about this. this is just stupid rage bait.,[],"['stupid', 'innovative', 'just']",-0.8558,Negative
157,V0wtNI-rzSg,What they don't tell you is if your using android auto / apple carplay you can't have it in portrait mode it reverts back to landscape automatically . . .,What they don't tell you is if your using android auto / apple carplay you can't have it in portrait mode it reverts back to landscape automatically . . .,[],"['auto apple', 'apple carplay', 'tell', 'android auto', 'using']",0.0,Neutral
158,V0wtNI-rzSg,In uh va tive,In uh va tive,[],"['va', 'tive']",0.0,Neutral
159,V0wtNI-rzSg,Shame that they don't do a screen that disappears completely.  They are so intrusive and distract from the driving experience.,Shame that they don't do a screen that disappears completely. They are so intrusive and distract from the driving experience.,[],"['driving experience', 'distract', 'completely', 'experience', 'shame']",-0.7884,Negative
160,V0wtNI-rzSg,i was expecting something really exciting except this is something on virtually all the BYD cars and has been around for several years now.,i was expecting something really exciting except this is something on virtually all the BYD cars and has been around for several years now.,['BYD'],"['cars years', 'expecting', 'byd cars', 'really', 'years']",0.5413,Positive
161,V0wtNI-rzSg,"Here’s an idea, don’t buy one, don’t fund an enemy state anymore","Here’s an idea, don’t buy one, don’t fund an enemy state anymore",[],"['don', 'enemy', 'state', 'don buy', 'anymore']",-0.5423,Negative
162,V0wtNI-rzSg,Beautiful car! 🚗,Beautiful car! 🚗,[],"['beautiful', 'car']",0.636,Positive
163,V0wtNI-rzSg,"Nonsense!
This has been a feature for years.",Nonsense! This has been a feature for years.,[],"['nonsense', 'feature', 'years']",-0.4574,Negative
164,V0wtNI-rzSg,Fisker Ocean did it....,Fisker Ocean did it....,['Fisker Ocean'],"['ocean did', 'fisker ocean', 'ocean', 'did', 'fisker']",0.0,Neutral
165,V0wtNI-rzSg,"I have Seal in UK - It's like a DRUNK DRIVER - on cruise control, it goes too far left then corrects too much left then goes too much right - NOT SAFE. Phantom Braking - almost stopped in the middle of a motorway - 60mph - 20mphn for no reason - no obstruction.","I have Seal in UK - It's like a DRUNK DRIVER - on cruise control, it goes too far left then corrects too much left then goes too much right - NOT SAFE. Phantom Braking - almost stopped in the middle of a motorway - 60mph - 20mphn for no reason - no obstruction.","['DRUNK', 'DRIVER', 'Phantom Braking']","['goes', 'left', 'stopped', 'safe', 'control']",-0.8219,Negative
166,V0wtNI-rzSg,""" under 50 k "" he throws away. For a glorified hairdryer on wheels ! 😂😂😂.no thanks.",""" under 50 k "" he throws away. For a glorified hairdryer on wheels ! 😂😂😂.no thanks.",[],"['glorified', 'away', '50', 'wheels', 'thanks']",0.8858,Positive
167,V0wtNI-rzSg,All their cars have this even their cheap cars lol,All their cars have this even their cheap cars lol,[],"['cars', 'cheap cars', 'lol', 'cheap']",0.4215,Positive
168,V0wtNI-rzSg,Milk float ipad on wheels crap. Good luck when it goes nuclear..,Milk float ipad on wheels crap. Good luck when it goes nuclear..,[],"['float', 'milk float', 'milk', 'luck', 'good luck']",0.5106,Positive
169,V0wtNI-rzSg,That legend bmw m3gtr ut there right,That legend bmw m3gtr ut there right,['bmw m3gtr'],"['bmw', 'right']",0.0,Neutral
170,V0wtNI-rzSg,Bro anyone noticed that sf90,Bro anyone noticed that sf90,['sf90'],['bro'],0.0,Neutral
171,V0wtNI-rzSg,what about fisher ocean?,what about fisher ocean?,[],['ocean'],0.0,Neutral
172,V0wtNI-rzSg,Those screens are so fucking stupid,Those screens are so fucking stupid,[],"['fucking', 'stupid', 'screens']",-0.6087,Negative
173,V0wtNI-rzSg,😂😂😂😂 sure you can’t get a bigger screen in that 😂😂😂😂,😂😂😂😂 sure you can’t get a bigger screen in that 😂😂😂😂,[],"['bigger', 'sure', 'screen']",0.9735,Positive
174,V0wtNI-rzSg,"just bought one, but in my country we drive on the left, it's strange seeing my seal mirrored 😂","just bought one, but in my country we drive on the left, it's strange seeing my seal mirrored 😂",[],"['just bought', 'seeing', 'country', 'bought', 'left']",0.3919,Positive
175,V0wtNI-rzSg,Wonder when this screen crap will fade out from cars ...,Wonder when this screen crap will fade out from cars ...,[],"['wonder', 'crap', 'cars', 'screen']",-0.3818,Negative
176,V0wtNI-rzSg,They are stopping the rotating screen now.,They are stopping the rotating screen now.,[],"['rotating screen', 'rotating', 'screen']",-0.1531,Negative
177,V0wtNI-rzSg,Enemy of the state,Enemy of the state,[],"['enemy', 'state']",-0.5423,Negative
178,V0wtNI-rzSg,They are great cars until something goes wrong and you have to wait for spare parts,They are great cars until something goes wrong and you have to wait for spare parts,[],"['spare', 'great cars', 'goes', 'parts', 'wait']",0.25,Positive
179,V0wtNI-rzSg,Wow. A big screen that blocks off even more forward visibility.,Wow. A big screen that blocks off even more forward visibility.,[],"['forward', 'big screen', 'blocks', 'big', 'wow']",0.4404,Positive
180,V0wtNI-rzSg,Is it hybrid,Is it hybrid,[],['hybrid'],0.0,Neutral
181,V0wtNI-rzSg,Not sure I can give up my Chinese 🇨🇳 POLESTAR 2 though ❤❤❤😀,Not sure I can give up my Chinese 🇨🇳 POLESTAR 2 though ❤❤❤😀,['Chinese'],"['polestar', 'sure', 'chinese']",0.9342,Positive
182,V0wtNI-rzSg,LUXURY AUTOMATED SOCIALISM 🇨🇳 LUXURY FOR EVERYONE 😅😅😅,LUXURY AUTOMATED SOCIALISM 🇨🇳 LUXURY FOR EVERYONE 😅😅😅,[],['luxury'],0.7579,Positive
183,V0wtNI-rzSg,"you can also say ""hey BYD, rotate the screen""","you can also say ""hey BYD, rotate the screen""",['BYD'],"['rotate screen', 'hey', 'rotate', 'say', 'screen']",0.0,Neutral
184,V0wtNI-rzSg,Nice feature but the steering wheel is on wrong side.,Nice feature but the steering wheel is on wrong side.,[],"['wheel wrong', 'steering wheel', 'steering', 'nice', 'wrong']",-0.5023,Negative
185,V0wtNI-rzSg,Burn your drive😂,Burn your drive😂,[],"['burn', 'drive']",0.4404,Positive
186,V0wtNI-rzSg,Tesla's lucky these BYD's are not imported to the US otherwise muskfukk would be toast,Tesla's lucky these BYD's are not imported to the US otherwise muskfukk would be toast,"['Tesla', 'BYD']","['lucky', 'tesla', 'byd']",0.4215,Positive
187,V0wtNI-rzSg,"The portrait angle is awkwardly high on the dashboard isn't it? The China carmakers, what makes them think sticking an LCD screen blatantly on the dashboard is considered premium? I'm an staying in an Asian country, and have been to major China Motorshows of late... Some premium high end SUV, they have two 15.6"" LCD screen blatantly just stuck on to the dashboard... I much prefer those that is inserted into the dash design rather... this BYD Seal also, the smaller screen behind the steering wheel looks like a screen just stick on to there, I don't like that so much.","The portrait angle is awkwardly high on the dashboard isn't it? The China carmakers, what makes them think sticking an LCD screen blatantly on the dashboard is considered premium? I'm an staying in an Asian country, and have been to major China Motorshows of late... Some premium high end SUV, they have two 15.6"" LCD screen blatantly just stuck on to the dashboard... I much prefer those that is inserted into the dash design rather... this BYD Seal also, the smaller screen behind the steering wheel looks like a screen just stick on to there, I don't like that so much.","['China', 'LCD', 'Asian', 'China Motorshows']","['dashboard', 'premium', 'screen', 'high', 'china']",-0.5057,Negative
